1 1.0024953619519077 1.0024953619519077
2 2.38792664749137 1.193963323745685
3 3.8997060117631355 1.2999020039210452
4 5.4831962839628465 1.3707990709907116
5 7.141214631918087 1.4282429263836174
6 8.729028169149707 1.4548380281916178
7 10.331401408214711 1.475914486887816
8 12.013098841166318 1.5016373551457898
9 13.569358899405453 1.5077065443783837
10 15.454315881004248 1.5454315881004248
11 16.910453246858925 1.5373139315326296
12 18.6864370831167 1.5572030902597251
13 20.208203208640434 1.554477169895418
14 21.990467236807326 1.5707476597719519
15 23.57076662223047 1.5713844414820313
16 25.156284309695444 1.5722677693559652
17 26.692099723242585 1.5701235131319167
18 28.591323217492867 1.5884068454162703
19 29.93989430441661 1.575783910758769
20 32.30285979474328 1.6151429897371639
21 33.67329353960073 1.6034901685524157
22 34.958722633737565 1.5890328469880712
23 36.38035276480637 1.5817544680350595
24 38.36822517821214 1.5986760490921725
25 40.791959008099994 1.6316783603239997
26 42.23585370577185 1.6244559117604558
27 42.761497913600294 1.5837591819851962
28 44.67580543574992 1.5955644798482116
29 46.628074853573864 1.6078646501232368
30 49.618076188342435 1.6539358729447478
31 50.96323556103197 1.6439753406784507
32 52.06134045642591 1.6269168892633097
33 52.559463600273396 1.592711018190103
34 53.52818900392398 1.574358500115411
35 55.23391619827769 1.5781118913793626
36 57.863981117666675 1.6073328088240744
37 60.0675295256065 1.6234467439353109
38 61.58705448944768 1.620711960248623
39 63.5482246800751 1.6294416584634641
40 67.10209065801573 1.6775522664503932
41 69.29431132170457 1.6901051541879164
42 72.48825424673343 1.725910815398415
43 74.74003666203546 1.7381403874891967
44 76.40337860227021 1.7364404227788683
45 78.20564691519357 1.7379032647820793
46 79.83804025244599 1.7356095707053476
47 81.75934298803912 1.7395604891072154
48 83.58216527979503 1.74129510999573
49 85.93665958926235 1.753809379372701
50 90.74604633347786 1.8149209266695572
51 91.07362529880128 1.785757358800025
52 91.43842582714336 1.758431265906603
53 92.2914525688241 1.7413481616759263
54 94.17196823462707 1.743925337678279
55 95.64171513057666 1.7389402751013938
56 96.87403059806886 1.7298934035369438
57 98.14956189029724 1.7219221384262673
58 99.58443433607589 1.716973005794412
59 102.45343626971912 1.7364989198257479
60 104.7571139285255 1.7459518988087583
61 107.01702267646564 1.7543774209256662
62 107.73202774320005 1.737613350696775
63 108.72819269052509 1.7258443284210332
64 110.32904415926971 1.7238913149885893
65 111.18521573192761 1.710541780491194
66 112.28250655797754 1.7012500993632962
67 119.24023460428471 1.7797049940938017
68 120.000747848575 1.764716880126103
69 122.63358970703716 1.7772984015512632
70 125.11550210161946 1.7873643157374208
71 127.05190669316315 1.7894634745515936
72 129.4247438921511 1.7975658873909874
73 132.3449115811082 1.812943994261756
74 135.679848478411 1.8335114659244731
75 138.10024264210966 1.8413365685614622
76 140.25324398894796 1.84543742090721
77 141.4243764212943 1.8366802132635625
78 142.62021141265478 1.8284642488801894
79 144.68984361150146 1.8315170077405247
80 145.72589216522516 1.8215736520653145
81 147.40975809608994 1.8198735567418511
82 148.4644544421705 1.8105421273435427
83 149.36059458858102 1.7995252360070002
84 151.50178907501746 1.8035927270835412
85 152.98751169185667 1.7998530787277256
86 155.34861067495157 1.8063791938947857
87 156.69391619202173 1.8010794964600199
88 159.24130158719134 1.8095602453089925
89 160.39863713538674 1.8022318779256936
90 162.58596521503515 1.8065107246115015
91 164.56643296407032 1.808422340264509
92 166.42260569874037 1.8089413662906562
93 168.43978065340485 1.8111804371333855
94 168.47374520138544 1.7922738851211217
95 169.5805193069436 1.7850580979678272
96 170.47017466452274 1.7757309860887787
97 171.2689118317639 1.7656588848635453
98 172.90467087024098 1.7643333762269489
99 174.52214480823767 1.7628499475579562
100 196.77361518077424 1.9677361518077425
101 199.01821403412524 1.9704773666745072
102 200.41940182117722 1.964896096286051
103 201.67258134091665 1.9579862266108412
104 204.0865804734805 1.9623709660911586
105 205.70170508069896 1.9590638579114186
106 206.90681412225612 1.9519510766250578
107 209.3331520381599 1.9563845984874757
108 211.7565754835786 1.9607090322553573
109 214.16762286890875 1.9648405767789794
110 216.0905952822794 1.9644599571116308
111 217.83772879575795 1.9625020612230446
112 220.07490330808406 1.964954493822179
113 221.4371827411237 1.9596210862046346
114 222.6547149685719 1.9531115348120343
115 222.2324391712694 1.9324559927936469
116 223.4952918386276 1.9266835503329964
117 226.07975279990552 1.932305579486372
118 228.54575454516788 1.9368284283488804
119 232.3846279941427 1.952811999950779
120 235.33014801892259 1.9610845668243548
121 238.05428449516256 1.9673907809517568
122 240.23863802223113 1.9691691641166487
123 241.75806026629272 1.9655126850918108
124 244.35612517907163 1.9706139127344486
125 247.4107970471116 1.9792863763768929
126 249.92622111425112 1.9835414374146914
127 252.14747574458244 1.9854131948392317
128 254.35842353502335 1.98717518386737
129 255.46122274585883 1.9803195561694482
130 257.5790039779079 1.9813769536762147
131 258.5214487714824 1.9734461738281102
132 259.16236077657476 1.9633512180043542
133 262.06440872713193 1.9704090881739242
134 263.33960038376017 1.96522089838627
135 263.9505661070129 1.955189378570466
136 265.2491300941924 1.9503612506925914
137 267.38587594873536 1.9517217222535428
138 268.90286821484966 1.9485715088032585
139 271.15705521798475 1.9507701814243508
140 273.11076437949987 1.9507911741392847
141 275.5368760904755 1.9541622417764222
142 277.0605978725502 1.9511309709334521
143 278.8529274471995 1.9500204716587377
144 280.2186936798198 1.9459631505543042
145 281.1853822212102 1.9392095325600704
146 282.37939066758946 1.9341054155314348
147 284.84844010270615 1.9377444904945997
148 286.7128207619806 1.9372487889323013
